"","lon","lat"
"309",-122.832255,47.321832
"310",-122.834632,47.322638
"311",-122.837722,47.323282
"312",-122.839623,47.321026
"313",-122.840098,47.317804
"314",-122.842951,47.313131
"315",-122.847467,47.310553
"316",-122.854359,47.309586
"317",-122.85258691,47.30676177
"318",-122.849606,47.302011
"319",-122.846278,47.300077
"320",-122.847467,47.297014
"321",-122.851032,47.294757
"322",-122.855072,47.293629
"323",-122.856261,47.289437
"324",-122.859113,47.285407
"325",-122.862678,47.282988
"326",-122.868382,47.280247
"327",-122.871472,47.276861
"328",-122.870284,47.273152
"329",-122.863866,47.272023
"330",-122.863153,47.270088
"331",-122.865293,47.265572
"332",-122.866006,47.260572
"333",-122.867669,47.256539
"334",-122.868382,47.251376
"335",-122.870284,47.248634
"336",-122.867907,47.246052
"337",-122.863629,47.249279
"338",-122.859624,47.250428
"339",-122.864104,47.243471
"340",-122.864817,47.239275
"341",-122.861252,47.236532
"342",-122.856464,47.235199
"343",-122.854963,47.232689
"344",-122.856261,47.228139
"345",-122.853683,47.225744
"346",-122.852458,47.22249
"347",-122.847229,47.219746
"348",-122.84604,47.215548
"349",-122.842475,47.213127
"350",-122.839243,47.209698
"351",-122.83952,47.206549
"352",-122.842238,47.200209
"353",-122.845565,47.197625
"354",-122.846696,47.192225
"355",-122.84913,47.190357
"356",-122.849368,47.186965
"357",-122.851032,47.183896
"358",-122.858162,47.174203
"359",-122.863153,47.170487
"360",-122.85864628,47.16800053
"361",-122.864199,47.165898
"362",-122.870501,47.161801
"363",-122.876422,47.159772
"364",-122.87862,47.157911
"365",-122.880527,47.156598
"366",-122.884739,47.156484
"367",-122.891697,47.157704
"368",-122.901311,47.15492
"369",-122.905659,47.155614
"370",-122.908238,47.156659
"371",-122.91068,47.158757
"372",-122.910832,47.162252
"373",-122.90984,47.165044
"374",-122.90952,47.167569
"375",-122.910299,47.173085
"376",-122.911764,47.174237
"377",-122.912618,47.176564
"378",-122.915014,47.177327
"379",-122.918783,47.177426
"380",-122.919866,47.180745
"381",-122.921453,47.181233
"382",-122.927573,47.180027
"383",-122.932013,47.179539
"384",-122.935065,47.182598
"385",-122.936759,47.183178
"386",-122.935675,47.186344
"387",-122.936194,47.189512
"388",-122.936716,47.190246
"389",-122.938669,47.190176
"390",-122.943439,47.188711
"391",-122.946983,47.186062
"392",-122.947883,47.183765
"393",-122.947456,47.180325
"394",-122.947868,47.178082
"395",-122.949531,47.173603
"396",-122.954643,47.168713
"397",-122.957512,47.16708
"398",-122.961709,47.163594
"399",-122.965081,47.16229
"400",-122.969094,47.161458
"401",-122.970559,47.159909
"402",-122.976693,47.157941
"403",-122.979944,47.159466
"404",-122.98263,47.159557
"405",-122.987802,47.158352
"406",-122.991938,47.156681
"407",-123.001258,47.154186
"408",-123.006743,47.149406
"409",-123.008271,47.148424
"410",-123.009889,47.146322
"411",-123.011017,47.142439
"412",-123.011545,47.133734
"413",-123.01253,47.129055
"414",-123.015308,47.124039
"415",-123.017383,47.121161
"416",-123.021824,47.11818
"417",-123.02688,47.115728
"418",-123.032187,47.114651
"419",-123.036262,47.114235
"420",-123.039037,47.114835
"421",-123.044659,47.115496
"422",-123.049041,47.115638
"423",-123.055596,47.115281
"424",-123.059352,47.114267
"425",-123.063707,47.112449
"426",-123.069852,47.108656
"427",-123.074772,47.105219
"428",-123.075003,47.090838
"429",-123.075104,47.084503
"430",-123.089577,47.084604
"431",-123.12626,47.085033
"432",-123.202066,47.084895
"433",-123.231811,47.084842
"434",-123.244498,47.084819
"435",-123.266155,47.084989
"436",-123.276168,47.084836
"437",-123.329179,47.08402
"438",-123.368492,47.082638
"439",-123.371601,47.082643
"440",-123.388711,47.082562
"441",-123.468207,47.082039
"442",-123.47347,47.082002
"443",-123.483432,47.082369
"444",-123.489031,47.082716
"445",-123.489597,47.094271
"446",-123.489176,47.096999
"447",-123.489859,47.183892
"448",-123.490032,47.185902
"449",-123.49035,47.227828
"450",-123.49049,47.244356
"451",-123.490121,47.257971
"452",-123.506002,47.257928
"453",-123.506022,47.329329
"454",-123.506026,47.344042
