"","lon","lat"
"427",-124.060858,47.533954
"428",-124.179279,47.533592
"429",-124.1796,47.533592
"430",-124.280796,47.533611
"431",-124.290807,47.533372
"432",-124.303073,47.5338
"433",-124.327948,47.533586
"434",-124.334378,47.533542
"435",-124.351102,47.5336
"436",-124.354455,47.533613
"437",-124.35487377,47.533613
"438",-124.35807505,47.54650774
"439",-124.358378,47.547728
"440",-124.35864908,47.54892773
"441",-124.35971247,47.553634
"442",-124.36176304,47.56270926
"443",-124.366221,47.582439
"444",-124.371746,47.599575
"445",-124.374927,47.603891
"446",-124.382215,47.632302
"447",-124.395983,47.665534
"448",-124.412106,47.691199
"449",-124.41962061,47.72277927
"450",-124.420219,47.725294
"451",-124.425195,47.738434
"452",-124.43051495,47.74620366
"453",-124.430546,47.746249
"454",-124.43071863,47.74634339
"455",-124.440632,47.751764
"456",-124.447382,47.755454
"457",-124.450242,47.758468
"458",-124.451281,47.763175
"459",-124.453927,47.765334
"460",-124.456748,47.766181
"461",-124.458922,47.764942
"462",-124.462249,47.764681
"463",-124.464631,47.766612
"464",-124.46856,47.768254
"465",-124.471687,47.766907
"466",-124.474674,47.766556
"467",-124.480041,47.7673
"468",-124.479996,47.769025
"469",-124.47657,47.769671
"470",-124.473575,47.770236
"471",-124.471866,47.772058
"472",-124.474337,47.775606
"473",-124.479031,47.782642
"474",-124.481445,47.78867
"475",-124.482154,47.797454
"476",-124.484557,47.80834
"477",-124.489737,47.816988
"478",-124.497987,47.822605
"479",-124.50668,47.82391
"480",-124.51278,47.822518
"481",-124.519391,47.826846
"482",-124.522586,47.83212
"483",-124.532867,47.833438
"484",-124.541015,47.834121
"485",-124.539927,47.836967
"486",-124.539559,47.841905
"487",-124.54469,47.845202
"488",-124.550052,47.845408
"489",-124.55084,47.84952
"490",-124.552771,47.851741
"491",-124.558,47.853655
"492",-124.558254,47.855979
"493",-124.559034,47.863085
"494",-124.562363,47.866216
"495",-124.566146,47.867625
"496",-124.56903,47.865665
"497",-124.573367,47.866667
"498",-124.575547,47.868994
"499",-124.579886,47.874563
"500",-124.588172,47.877878
"501",-124.59661,47.878614
"502",-124.599129,47.875106
"503",-124.603215,47.871346
"504",-124.604823,47.87279
"505",-124.610527,47.871674
"506",-124.608675,47.875238
"507",-124.609538,47.879996
"508",-124.6107631,47.88060702
"509",-124.610311,47.880614
